 30.737  2.180  2.520  2.052  8.119  3.903  9.991  2.867  7.177  3.962  4.353  4.749
  4.291  2.993  3.965  2.996  2.818  7.560  2.325  5.693  5.590  3.903  1.541  6.338
  1.594  4.287  3.706  3.903  6.697  5.408  7.042 12.428  4.530  2.774  8.087  0.915
  3.309  4.337  3.260  1.499  2.476  3.259  2.420  0.953 21.311  2.844  0.871  2.673
  7.447  4.942  3.903  6.861  7.484  8.278  7.803  5.647  5.089  6.716  5.849  7.695
  4.901  3.895  0.930  1.229  3.742  0.203  8.932  1.558  3.273  2.472 45.090  7.806
  7.630  5.857  9.269  3.903 87.663  8.276 53.206  0.311  7.836  7.776  4.876  7.198
  3.622  4.421  3.019  0.318  1.682  2.714  3.907  2.186  4.430  3.602  2.741  3.189
  0.170  3.495  6.568  3.903  5.074  7.592  7.717  7.074 73.383  4.083  4.925 52.510
  2.889  0.995  3.089  3.505  1.623  2.425  4.118  4.631  2.158  0.884  4.408  4.614
  5.155  5.842  5.851 27.504  3.950  7.717  6.500  4.969  0.062 12.326  6.990  8.213
 19.408  2.682  2.306  0.508  4.450  4.161  3.505  2.608  7.308  3.193  3.674  7.247
  1.656  5.369  7.520  8.362 10.202  3.003  5.872  7.322  6.417  6.780  6.989 10.291
  4.560  2.042  0.126  4.601  1.513  1.814  3.867  0.713  2.177  5.036  3.027 22.687
  4.197  3.912  3.933 22.899 19.568  5.164  1.477  1.039  9.152  3.743  5.436  6.975
  4.277  2.118  3.099  3.841 13.342  4.740  4.811  4.620  6.629  8.938  7.808  2.493
  3.903  6.534  1.556  2.956  8.131  4.023  2.150  3.943  3.867  5.893  1.966  2.794
  2.633  3.500  1.997  6.538  5.005  9.592  2.189  3.393  2.680  1.285  5.980  3.418
  4.550  5.429  5.772  8.405  4.531  4.945  1.383 10.834  6.624  4.247  4.003  2.677
  4.937  2.348  4.893  3.296  2.085  5.755 61.187  2.467  7.724  1.903  3.325 17.997
  2.957 19.629 10.497  4.537  4.791 38.318  3.713  3.902  3.340  2.907  0.000  0.000
  0.000  0.000  3.335  4.497  4.242  8.562  6.108  5.067  5.308  1.701  7.455  3.553
  2.068  7.129 12.255  6.541  4.398  4.186  4.137  3.951  2.885  3.846  0.000  0.000
  0.000  0.000  4.299  4.817  4.463  3.811  4.786  5.417  1.100  0.931  2.795  2.435
  5.261  6.793  9.789 16.323  3.836  4.321  6.474  4.862  2.221 24.026  0.000  0.000
  0.000  0.000  2.908  3.863  4.662  1.835 29.459  2.435  2.960  1.899  2.430  4.535
  2.754  3.478  6.357  6.035  2.983  3.959  5.452  4.758  4.664  5.185  0.000  0.000
  0.000  0.000  2.417  3.005 16.584  4.363  3.433  2.738  7.967  1.218  1.901  2.736
 15.475  8.148  8.086  8.603 17.248  1.483  5.565  4.117  5.077 20.910  8.686  5.253
  2.869  4.407  7.636  5.705  1.949  5.363  5.101  1.775  1.616  1.365  2.050  1.873
 11.495 25.413  5.805 15.987  6.874  4.703  5.816  7.213  5.739  5.970  5.155  5.334
  4.038  4.121  8.889  3.903  4.754  3.715  1.687  5.741  4.009  4.249  7.416  1.830
  3.980  2.783  5.181  5.508  2.278  3.329  4.500  2.975  2.140  2.393  1.631  4.041
  6.583  4.361  7.138  2.426  3.462  6.240  3.802  5.248  4.445  4.521  1.845 18.453
  1.484  4.219  2.675  2.485 10.132  3.198  6.708  2.945  3.629  3.568  2.709  3.864
 12.467 10.447 18.672  3.249  1.939  2.424 11.834  8.237  3.305  4.202 33.816  6.905
  3.758  5.454  6.579  3.725  4.889  3.351  1.854  7.789 12.071  8.685  3.045  3.524
  3.054 10.825  3.521  3.717  9.901 25.648  3.903 14.147 24.634  4.910  4.111  3.903
  1.489  2.781  6.427  6.272  7.109  4.218  4.727 15.006  5.542  3.612  4.208  4.770
 19.282  3.852  6.014  2.968 20.539  0.606  7.527  3.897  4.388  2.557  3.950 19.719
  3.229  4.490  2.795  4.689  3.935  2.845  3.356  3.247  3.564  2.779  2.333 81.125
  3.432  3.271 12.636  1.128  4.910  0.601  2.895 11.128  2.685  4.933 35.963 31.971
  0.938  3.841  4.770  3.008 18.785  7.721  7.951  8.366  7.100  5.712  9.189  8.033
 39.641  2.679  2.202  6.905  8.087  4.028  1.037  3.669  6.329  6.513  3.903 11.976
  4.304  3.867  2.291  3.279  8.194  4.368 10.955 20.827  2.921  3.593  2.881  3.774
  3.015  0.705 14.853  5.393  2.880 75.440  3.409  2.183  6.550  2.858  4.464  2.485
  1.704  4.287  6.786  5.508  6.732  8.359  3.903 19.074  6.612 11.111  9.107  3.665
 15.920  8.298 12.178  8.460 14.794  3.469  2.606  6.141 10.617  7.088  5.916  3.372
  7.783  4.557  1.917  3.588  4.602  4.508  5.511  7.543
  2.071  5.358  4.061  4.514  3.305  2.224  7.881  1.963
  2.623  3.124  2.815  4.550  6.774  3.325  5.258  3.167
  1.505  2.404  2.896  3.494  3.974  4.382  2.455  4.800
  2.931  5.295  5.926  3.166  5.309  3.514  3.574  3.882
  3.472  2.336  5.001  4.448  3.547  3.612  3.411  3.016
  1.073  5.765 12.663  4.989  4.683  3.689  3.325  1.513
  6.994  2.892  2.888  6.050  2.320  5.447  6.042  3.270

