 58.977  5.455  2.441  1.988  8.130  3.781  9.483  2.843  7.486  4.192  4.156  4.601
  3.943  3.709  7.497  3.990  2.968  6.822  2.456  5.587  6.377  3.781  1.722  5.349
  2.674  4.406  3.590  3.781  6.781  5.303  6.994  6.500  4.777  2.817  8.008  0.911
  4.321  5.868  4.533  1.875  2.546  3.168  2.633  0.959 22.171  2.969  0.876  2.920
  8.227  4.455  3.781  6.647  7.984  8.309  7.998  5.471  5.276  6.857  5.652  8.522
  6.517  5.274  1.210  1.444  3.869  0.198  9.434  1.562  3.090  2.197 42.933  7.778
 10.063  6.268 11.272  3.781 77.462  8.700 18.802  0.142  7.270  7.861  4.913  6.710
  4.596  4.428  4.288  0.301  1.778  2.850  4.022  2.159  4.156  3.587  2.673  3.451
  0.166  4.623  8.107  3.781  4.947  7.532  8.270  6.853 16.813  3.858  5.359 97.447
  4.003  1.288  3.759  4.612  1.655  2.579  3.898  4.671  2.099  0.876  4.436  4.557
  5.767  8.031  8.225 11.367  4.051  7.600  6.396  3.439  0.071 11.821  6.508  8.435
 18.930  3.544  3.035  0.735  4.311  4.533  3.824  2.686  6.548  3.104  3.501  7.157
  2.247  7.560 10.396  8.875  3.926  2.909  5.629  7.093  6.774  6.824  7.059  9.970
  5.952  2.858  0.123  6.141  1.539  1.762  4.435  0.694  2.225  5.100  2.874 22.498
  5.285  3.781  5.519 19.905 19.584  4.927  0.685  0.677  9.384  3.967  5.462  6.830
  5.721  3.041  4.125  4.989 14.189  5.069  5.214  5.028  6.389  8.786  8.247  2.544
  3.781  6.676  1.514  3.109 10.615  5.454  3.152  5.903  3.828  8.394  2.841  3.847
  2.697  3.785  2.195  6.899  5.508 10.016  2.311  3.735  2.523  1.247  6.173  3.444
  4.860  5.333  6.209  8.643  6.082  6.659  1.391 14.827  8.864  4.349  5.644  3.979
  5.175  2.484  5.304  3.268  2.222  5.679 15.673  2.607  8.411  1.814  3.663 18.046
  2.878 19.224 10.429  4.484  6.564 54.329  5.269  5.466  4.410  3.956  0.000  0.000
  0.000  0.000  3.384  4.781  4.061  8.905  5.841  5.346  5.504  1.779  7.736  3.683
  2.200  7.248 12.314  6.466  5.976  5.733  5.609  5.203  3.965  5.564  0.000  0.000
  0.000  0.000  4.459  5.032  4.793  3.925  5.507  5.743  1.233  0.972  2.988  2.532
  6.123  6.898  9.506 16.573  5.381  5.908  8.603  6.304  3.355 13.144  0.000  0.000
  0.000  0.000  3.111  4.088  4.760  1.968 27.466  2.596  3.025  1.903  2.527  4.664
  2.831  3.507  2.440  6.339  3.081  3.949  7.461  6.324  6.295  7.518  0.000  0.000
  0.000  0.000  2.570  3.208 17.141  4.505  3.731  2.909  8.028  1.203  1.983  2.905
 15.901  8.083  8.617  8.697 17.596  1.490  7.981  5.372  6.766  8.130 11.605  6.783
  3.068  5.497  8.170  6.088  2.060  5.845  5.849  1.852  1.727  1.480  2.109  2.045
 12.398 25.908  5.357 16.154  6.952  4.641  7.964 10.512  7.701  7.842  6.983  7.016
  4.118  4.349 10.973  3.781  4.964  4.055  1.808  6.139  4.223  4.871  8.190  1.910
  4.662  3.062  5.159  5.477  2.321  3.381  4.976  3.286  2.867  3.208  2.243  5.518
  7.597  5.118  8.295  2.904  4.158  7.450  4.693  6.174  5.367  5.436  2.587 38.368
  1.601  4.549  2.928  2.773 11.036  3.464  7.425  3.372  4.888  4.837  3.587  5.194
 14.574 12.100 22.589  3.927  2.402  3.019 15.128  9.730  3.655  5.240 45.125  5.693
  4.369  5.989  6.835  3.998  5.685  3.527  2.085  7.469 16.612 12.097  3.751  4.979
  4.197 12.643  4.111  4.409 11.574 30.562  3.781 15.323 29.620  6.183  5.618  3.781
  1.678  3.018  9.009  7.375  8.593  4.455  5.279 17.587  7.412  4.841  5.457  6.368
 22.676  4.628  6.925  3.515 24.798  0.729  8.805  4.543  5.507  2.814  5.109 19.894
  3.273  4.714  3.003  4.797  4.337  3.027  3.460  3.398  4.579  3.771  3.165 80.764
  3.737  3.914 14.120  1.247  5.791  0.682  3.333 12.768  3.341  6.304 33.434435.904
  1.182  4.188  5.304 20.245 18.857  8.155  8.242  8.880  9.367  7.540  9.263 11.416
 45.591  3.038  2.691  6.819  9.648  4.747  1.210  4.291  7.774  9.650  3.781 17.332
  5.967  4.148  2.486  3.619  9.034  4.717 11.883 21.213  3.923  4.890  4.057  5.204
  3.598  0.649 16.967  6.520  3.414 98.327  4.018  2.570  6.906  3.094  4.742  2.583
  2.043  4.350  7.346  4.953  8.128  8.447  3.781 22.353  8.906 16.121 14.236  4.835
 18.696  9.600 14.337  9.635 16.841  4.308  2.778  6.275 19.196  8.177  5.280  8.223
  4.947  4.637  2.258  4.362  5.944  5.175  6.839  9.404
  3.505  7.875  4.757  5.259  3.974  2.488  7.685  2.646
  2.826  3.880  3.283  5.288  7.838  3.892  6.346  3.670
  1.354  3.814  3.464  4.048  4.783  5.099  2.979  5.503
  4.897  5.674  6.807  3.614  6.126  3.966  4.240  4.655
  4.127  3.692  5.704  4.921  4.159  4.377  3.289  5.387
  1.260  5.830  4.062  5.621  5.595  4.313  4.320  1.680
  8.181  5.661  3.336  6.964  2.704  6.480  6.922  3.064

