          10
           1
       0.3945048960E+09      -0.1896594240E+09       0.2957731840E+09      -0.2377255680E+09       0.4265759360E+09      -0.3600052160E+09       0.7470700160E+09      -0.5730424320E+09       0.1454350464E+10      -0.8764732800E+09
      -0.1896594240E+09       0.2040815360E+09      -0.2302057760E+09       0.2933644480E+09      -0.3746163200E+09       0.4905716480E+09      -0.6750193920E+09       0.8724861440E+09      -0.1292924800E+10       0.1586621056E+10
       0.2957731840E+09      -0.2302057760E+09       0.3512339200E+09      -0.3667064640E+09       0.5858954240E+09      -0.6342547840E+09       0.1081725568E+10      -0.1132169216E+10       0.2123302400E+10      -0.2018299648E+10
      -0.2377255680E+09       0.2933644480E+09      -0.3667064640E+09       0.5054432960E+09      -0.6530205440E+09       0.9250741120E+09      -0.1219913472E+10       0.1754819072E+10      -0.2349224704E+10       0.3402762496E+10
       0.4265759360E+09      -0.3746163200E+09       0.5858954240E+09      -0.6530205440E+09       0.1051989760E+10      -0.1185587072E+10       0.2023151488E+10      -0.2182097152E+10       0.4072936960E+10      -0.3977305344E+10
      -0.3600052160E+09       0.4905716480E+09      -0.6342547840E+09       0.9250741120E+09      -0.1185587072E+10       0.1785008896E+10      -0.2259302400E+10       0.3530608128E+10      -0.4352395776E+10       0.7140042752E+10
       0.7470700160E+09      -0.6750193920E+09       0.1081725568E+10      -0.1219913472E+10       0.2023151488E+10      -0.2259302400E+10       0.4011339008E+10      -0.4186607872E+10       0.8288924160E+10      -0.7569027584E+10
      -0.5730424320E+09       0.8724861440E+09      -0.1132169216E+10       0.1754819072E+10      -0.2182097152E+10       0.3530608128E+10      -0.4186607872E+10       0.7246744576E+10      -0.7957745664E+10       0.1526859776E+11
       0.1454350464E+10      -0.1292924800E+10       0.2123302400E+10      -0.2349224704E+10       0.4072936960E+10      -0.4352395776E+10       0.8288924160E+10      -0.7957745664E+10       0.1762461901E+11      -0.1382001971E+11
      -0.8764732800E+09       0.1586621056E+10      -0.2018299648E+10       0.3402762496E+10      -0.3977305344E+10       0.7140042752E+10      -0.7569027584E+10       0.1526859776E+11      -0.1382001971E+11       0.3375453389E+11

       0.2408508250E+07      -0.2211845250E+07       0.2212608500E+07      -0.2886818750E+07       0.3724587500E+07      -0.4298470000E+07       0.7074669500E+07      -0.6705918000E+07       0.1426065200E+08      -0.1037649700E+08

       0.1771068550E-02      -0.9248954058E-01      -0.6621376425E-01       0.1097016260E+00       0.1809765995E+00      -0.1283989009E-01      -0.1237174794E+00      -0.2718059346E-01       0.2180866525E-01       0.6018139422E-02
       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00
       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00
       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00
       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00
       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00
       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00
       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00
       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00
       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00

