/ Event ID    T_measured(GeV)
1323196461	-85854.031250
1323196461	-523693.500000
1323196461	-380769.125000
1323196461	-186072.000000
1323196461	-463159.000000
1323196461	-685023.000000
1323196461	-306997.750000
1323196461	-562985.000000
1323196461	-415018.125000
1323196461	-1272146.000000
1323196461	-689646.000000
1323196461	-1108206.000000
1323196461	-357361.312500
1323196461	-274525.281250
1323196461	-785355.250000
1323196461	-377912.968750
1323196461	-653061.125000
1323196461	-1070225.250000
1323196461	-714507.000000
1323196461	-892045.000000
1323196461	-293354.031250
1323196461	-1029951.000000
1323196461	-1374774.250000
1323196461	-760412.000000
1323196461	-603401.250000
1323196461	-94391.500000
1323196461	-508040.062500
1323196461	-877671.000000
1323196461	-89834.210938
1323196461	-517837.875000
1323196461	-551169.000000
1323196461	-714442.500000
1323196461	-336652.687500
1323196461	-63299.500000
1323196480	-356996.000000
1323196489	-699530.250000
1323196489	-1414600.250000
1323196489	-952371.250000
1323196489	-284968.000000
1323196489	-118232.390625
1323196489	-1238181.500000
1323196489	-587582.000000
1323196489	-1634787.000000
1323196489	-823545.500000
1323196489	-434586.500000
1323196489	-164831.750000
1323196489	-192058.500000
1323196489	-358832.000000
1323196489	-198716.687500
1323196489	-445312.500000
1323196489	-888003.500000
1323196489	-497623.000000
1323196489	-211385.125000
1323196489	-110881.875000
1323196489	-1551884.000000
1323196489	-577557.000000
1323196489	-558115.500000
1323196489	-949770.000000
1323196489	-236244.453125
1323196489	-1501156.750000
1323196489	-1616621.500000
1323196489	-266278.250000
1323196509	-335284.750000
1323196518	-1101259.000000
1323196518	-154629.250000
1323196518	-292351.500000
1323196518	-648870.000000
1323196518	-983487.000000
1323196518	-412624.000000
1323196518	-554964.000000
1323196518	-764840.000000
1323196518	-1457395.000000
1323196518	-1598143.125000
1323196518	-626352.000000
1323196518	-445798.375000
1323196518	-747314.000000
1323196518	-36288.054688
1323196518	-1350194.000000
1323196518	-738372.000000
1323196518	-517514.000000
1323196518	-804102.000000
1323196518	-513081.000000
1323196518	-294996.750000
1323196518	-207296.437500
1323196518	-381171.750000
1323196518	-836969.000000
1323196518	-388828.750000
1323196518	-170587.593750
1323196518	-115032.062500
1323196518	-99771.750000
1323196518	-553776.000000
1323196518	-27145.281250
1323196518	-685458.000000
1323196518	-588736.687500
1323196518	-102967.203125
1323196518	-185178.593750
1323196518	-266628.000000
1323196518	-346781.500000
1323196518	-194365.875000
1323196518	-635594.375000
1323196518	-853833.500000
1323196537	-278692.000000
1323196546	-287427.125000
1323196546	-674812.562500
1323196546	-162753.828125
1323196546	-332671.000000
1323196546	-602540.000000
1323196546	-117452.375000
1323196546	-267874.875000
1323196546	-210531.000000
1323196546	-395198.000000
1323196546	-930926.000000
1323196546	-181815.093750
1323196546	-35701.000000
1323196546	-137156.031250
1323196546	-326954.250000
1323196546	-213567.812500
1323196546	-1712333.000000
1323196546	-598497.500000
1323196546	-661709.625000
1323196546	-849319.000000
1323196546	-392204.968750
1323196546	-44873.425781
1323196546	-807893.000000
1323196546	-26221.230469
1323196546	-210866.625000
1323196546	-369873.093750
1323196566	-258713.625000
1323196566	-669747.500000
1323196575	-104281.421875
1323196575	-557838.000000
1323196575	-229633.500000
1323196575	-324852.750000
1323196575	-333423.000000
1323196575	-434913.000000
1323196575	-198930.906250
1323196575	-503658.500000
1323196575	-289238.906250
1323196575	-757390.000000
1323196575	-731981.000000
1323196575	-592796.000000
1323196575	-98452.250000
1323196575	-1439331.125000
1323196575	-355928.625000
1323196575	-205834.531250
1323196575	-229323.921875
1323196575	-1065990.000000
1323196575	-213263.500000
1323196575	-159973.343750
1323196575	-284257.250000
1323196575	-209110.515625
1323196575	-371606.937500
1323196575	-727614.687500
1323196575	-346602.500000
1323196575	-339981.000000
1323196575	-54034.421875
1323196575	-1013465.000000
1323196575	-247367.500000
1323196575	-370411.750000
1323196575	-948116.500000
1323196575	-259611.312500
1323196575	-192494.937500
1323196575	-74769.437500
1323196575	-154225.046875
1323196604	-191835.375000
1323196604	-759557.375000
1323196604	-856904.000000
1323196604	-490477.000000
1323196604	-1081254.000000
1323196604	-451485.250000
1323196604	-508739.500000
1323196604	-184757.562500
1323196604	-72128.898438
1323196604	-87286.250000
1323196604	-320702.000000
1323196604	-333116.062500
1323196604	-448864.937500
1323196604	-900489.562500
1323196604	-294707.750000
1323196604	-1232756.000000
1323196604	-951019.250000
1323196604	-315297.750000
1323196604	-148266.625000
1323196604	-971718.500000
1323196604	-204012.687500
1323196604	-893046.500000
1323196604	-1136148.000000
1323196604	-145057.078125
1323196604	-952979.000000
1323196604	-332975.250000
1323196604	-980704.000000
1323196604	-119568.562500
1323196604	-675344.000000
1323196604	-637958.125000
1323196623	-159003.000000
1323196623	-226908.500000
1323196623	-238788.187500
1323196623	-787645.500000
1323196632	-99775.875000
1323196632	-583855.500000
1323196632	-591493.000000
1323196632	-34968.906250
1323196632	-833532.000000
1323196632	-279882.375000
1323196632	-752668.000000
1323196632	-754296.500000
1323196632	-245707.484375
1323196632	-274082.343750
1323196632	-885729.000000
1323196632	-588976.000000
1323196632	-168602.312500
1323196632	-95485.609375
1323196632	-388100.000000
1323196632	-201558.250000
1323196632	-55834.414062
1323196632	-221266.000000
1323196632	-351555.812500
1323196632	-88804.343750
1323196632	-731299.250000
1323196632	-1340455.500000
1323196632	-126860.625000
1323196632	-891475.750000
1323196632	-291093.500000
1323196632	-271342.687500
1323196632	-808720.000000
1323196904	-39725.949219
1323196908	-244097.375000
1323196908	-223227.937500
1323196908	-1021945.250000
1323196908	-1371845.000000
1323196908	-471719.750000
1323196908	-235173.500000
1323196908	-852888.250000
1323196908	-815387.875000
1323196908	-494838.500000
1323196908	-127193.375000
1323196908	-275017.500000
1323196908	-1392067.000000
1323196908	-200907.250000
1323196908	-398655.625000
1323196908	-332364.000000
1323196908	-317952.750000
1323196908	-192237.875000
1323196908	-154798.437500
1323196908	-1037202.000000
1323196908	-444005.000000
1323196946	-1728488.000000
1323196946	-761401.750000
1323196946	-463146.750000
1323196946	-959331.000000
1323196946	-179706.265625
1323196946	-383066.500000
1323196946	-906782.000000
1323196946	-866633.000000
1323196994	-418216.000000
1323196994	-541033.500000
1323196994	-221586.875000
1323196994	-599481.437500
1323196994	-227030.750000
1323196994	-328819.500000
1323196994	-122921.250000
1323196994	-147082.500000
1323196994	-532229.875000
1323196994	-680240.062500
1323196994	-527456.750000
1323196994	-495631.000000
1323196994	-779857.500000
1323196994	-220622.500000
1323197041	-366174.906250
1323197041	-552555.500000
1323197041	-70672.320312
1323197041	-871038.000000
1323197041	-448318.000000
1323197041	-570913.000000
1323197041	-1457716.500000
1323197041	-1522753.875000
1323197041	-838284.000000
1323197041	-446378.000000
1323197041	-952463.000000
1323197041	-751696.000000
1323197041	-84345.250000
1323197080	-347894.625000
1323197089	-1646950.125000
1323197089	-287105.875000
1323197089	-1047220.500000
1323197089	-275695.593750
1323197089	-290489.312500
1323197089	-220830.500000
1323197089	-1420111.625000
1323197118	-205996.968750
1323197127	-336724.875000
