 delta for calibr coefs, delta=-1+mpi0t*weight/mpi0r
 0.04339 0.04112 0.12053 0.08479-0.00375 0.00000 0.00000 0.01584 0.06862 0.01449 0.00238-0.00018 0.01730 0.01098 0.00185-0.00013 0.00891-0.00404 0.01424 0.00599-0.00553 0.00000-0.00794 0.04055
 0.04675 0.03725 0.00000 0.08441 0.01109-0.00531-0.02058 0.03293 0.00668 0.00315-0.01426 0.00057 0.00092 0.01352 0.00763-0.00615 0.00175 0.00000 0.00114-0.00166 0.00367 0.00472 0.00144 0.01938
 0.04680 0.00046 0.00000 0.00000 0.00563 0.00000 0.00302 0.00000 0.00208-0.00023-0.00024 0.00115 0.00825 0.05225 0.00696-0.02023 0.00336 0.00000-0.01161-0.00232-0.02959-0.00494-0.01038 0.02535
 0.00721 0.01783 0.00000 0.00000-0.00226 0.00058 0.00008 0.00000-0.00628-0.00518-0.00021 0.00458 0.00000 0.05568 0.01103-0.00531 0.00545 0.00690 0.00360 0.00309-0.00753 0.00645 0.01149 0.01457
 0.02834 0.01235 0.00159 0.09939 0.00000 0.00835 0.00035 0.00000 0.02095 0.01022 0.01115 0.00000 0.00000-0.00933 0.04436-0.00639 0.02226 0.00000 0.01147 0.00469 0.00423-0.00291 0.05506 0.00925
 0.00219-0.00058 0.00451 0.00000 0.01421-0.01616 0.00722 0.00000 0.00396 0.01223-0.00265 0.01079 0.00000 0.00000-0.00682 0.01243 0.00431 0.00000 0.00985 0.00151 0.00109-0.00174 0.00445 0.00983
 0.00289 0.00263-0.00078 0.00000 0.00000 0.00000 0.00717 0.00000-0.00992-0.00261-0.00093-0.00354 0.00793 0.01581 0.02662 0.00803 0.02401 0.01071 0.00305-0.00081-0.00386 0.00310 0.01081 0.02873
 0.01097 0.00000 0.00000-0.00978 0.02873 0.00000-0.00148 0.00000 0.00563 0.02072-0.00447-0.00674 0.00000 0.00820-0.08492 0.00136 0.00778 0.00222 0.00946 0.00188 0.00115 0.00788 0.01399 0.01508
 0.00000 0.01053-0.00146-0.00282 0.00281 0.01700 0.01570 0.00559 0.00205 0.02444 0.00885 0.01101 0.00064 0.00142 0.00991-0.00323 0.01229 0.00210 0.00661 0.01278 0.00273-0.00331 0.00715 0.02975
 0.00733-0.00274 0.00759 0.00281-0.00693 0.00305 0.00000-0.00090 0.01407 0.00209 0.02110 0.01456 0.00144 0.00911 0.00243 0.01839 0.00234 0.01139 0.00000 0.01013 0.00256 0.00545-0.00134 0.01726
 0.00556-0.00404-0.00233-0.00612 0.00082-0.00242 0.00467 0.00131-0.00183 0.00619 0.00000 0.00000 0.00000 0.00000 0.01416 0.00728 0.00241-0.00385 0.00660-0.00327 0.00792 0.00207 0.00281 0.01726
 0.00673 0.00592-0.00103-0.00267-0.00882-0.00266-0.00057-0.00205 0.00301-0.01165 0.00000 0.00000 0.00000 0.00000 0.00753 0.00122-0.00209-0.00958 0.01077-0.00047 0.00162-0.00298 0.00347 0.01238
 0.01533 0.00774 0.01065-0.00424 0.00062-0.00408-0.00503-0.00418 0.00478 0.00000 0.00000 0.00000 0.00000 0.00000 0.01411 0.00134-0.00196-0.00049 0.00000-0.00135-0.00498-0.00820 0.00153 0.01023
 0.00062-0.00251-0.01431 0.00357-0.00560-0.03824-0.00844-0.00873-0.00342-0.00338 0.00000 0.00000 0.00000 0.00000-0.00328-0.00559-0.01166-0.00024 0.01500 0.00725-0.00042-0.00088 0.00284 0.01563
 0.00593 0.00438 0.00259 0.00657 0.00711 0.00921 0.00425-0.00534-0.00929 0.00000 0.00158 0.00676 0.00494 0.02717 0.00467 0.00443-0.00084 0.01951 0.01467 0.00210 0.00672 0.00744 0.00398 0.01307
 0.00585 0.01106 0.02673 0.05526-0.00025-0.00397-0.00666 0.00916-0.00992-0.00437 0.00046-0.00375-0.00591 0.00445 0.01312 0.00000-0.00426-0.00382-0.00563-0.00281 0.00353 0.01728 0.00721 0.00935
 0.00736-0.00058-0.03771 0.00533 0.00231 0.00525 0.00799 0.00013-0.01264-0.00200 0.00494-0.00192-0.00864-0.00324 0.00323 0.00871-0.00024-0.00512 0.00376-0.00042 0.01018 0.01219 0.01056 0.02757
-0.00511 0.01519-0.00148 0.00208-0.00381-0.00381 0.00300 0.00000-0.00120-0.00288-0.00868-0.00834-0.00937 0.00803 0.00947 0.00498-0.00755 0.01000 0.00870 0.00355 0.01455 0.01079 0.01613 0.02517
 0.00861 0.00588-0.00623 0.00867-0.00155 0.00007 0.00425 0.03159 0.00094 0.00138-0.00935-0.00004 0.01680-0.01230-0.00297-0.00367-0.00692-0.00261 0.00000 0.01882 0.00000 0.00370 0.00000 0.02601
 0.00775-0.00288 0.00154 0.01459 0.00802-0.00189 0.00165 0.01749-0.00374-0.00672-0.00798 0.00085-0.00036-0.00217-0.00795 0.00088-0.00488-0.01457 0.01331 0.00996 0.00269-0.00659 0.01426 0.01830
 0.00537 0.00832 0.00715 0.00979-0.00208-0.00097 0.00116-0.00326-0.00787-0.00242-0.00860 0.00685-0.00839-0.03123-0.01004 0.00555 0.00091-0.00601 0.00073-0.00112 0.00241 0.00657 0.00000-0.00504
 0.00449 0.00800 0.00675 0.02510-0.00098-0.00034 0.00171 0.00497 0.00549-0.00431 0.00614 0.01302 0.01529-0.00189 0.01486 0.00257-0.00405 0.00751-0.00418-0.00466 0.00932 0.00804 0.00558 0.00161
 0.00016 0.00870-0.00070 0.00452-0.00122-0.00220 0.00210-0.02133-0.00745-0.00282 0.02116 0.00584 0.00338-0.00150 0.00250 0.00354-0.00203-0.00526-0.00386 0.00307 0.01581 0.00532 0.01561 0.01858
 0.03258 0.02682 0.00759 0.00031 0.00283 0.00583 0.00000 0.00258-0.00225 0.00183 0.03221 0.00569 0.00381 0.00187-0.00052 0.00437 0.00218-0.00092 0.00377 0.00103 0.04500 0.00353 0.01811 0.03270
 0.03400 0.04117 0.02207 0.02727 0.03675 0.03433 0.03819 0.05169
 0.04692 0.05186 0.01467 0.01791 0.04421 0.03504 0.02379 0.03790
 0.04126 0.04464 0.01218 0.01138 0.01462 0.02235 0.02278 0.02036
 0.03170 0.04081 0.01629 0.01501 0.02827 0.03368 0.04774 0.03489
 0.03174 0.02650 0.02732 0.02354 0.03180 0.03758 0.03632 0.04584
 0.03006 0.03138 0.01096 0.01848 0.02815 0.03251-0.01413-0.00487
 0.03065 0.00777 0.02841 0.01767 0.01795-0.00183-0.01762-0.02731
 0.00003 0.02453 0.03333 0.02071-0.00475-0.02264-0.01456 0.00000

 weights, W=(weight1+weight2+...)
94901.47******** 4504.9513231.68********    0.00    0.00******** 3847.79************************************************************************************************    0.00********57626.81
****************    0.0016946.98************************ 1035.89************************************************************************    0.00************************************************
92508.9348750.61    0.00    0.00********    0.00********    0.00**************************************** 1718.77************************    0.00********************************85940.15********
****************    0.00    0.00************************    0.00********************************    0.00 1744.77********************************************************************************
12739.39**************** 6289.68    0.00****************    0.00************************    0.00    0.00********  110.01********   35.44    0.00************************************************
************************    0.00************************    0.0024337.58************************    0.00    0.00************************    0.00************************************************
************************    0.00    0.00    0.00********    0.00************************************************ 4932.81************************************************************************
********    0.00    0.0095435.66********    0.00   37.49    0.00********************************    0.00********  102.30****************  137.22************************************************
    0.00****************************************************************************************************************************************************************************************
************************************************    0.00****************************************************************************************    0.00****************************************
********************************************************************************    0.00    0.00    0.00    0.00********************************************************************************
********************************************************************************    0.00    0.00    0.00    0.00********************************************************************************
************************************************************************    0.00    0.00    0.00    0.00    0.00********************************    0.00****************************************
********************************************************************************    0.00    0.00    0.00    0.00********************************************************************************
************************************************************************    0.00****************************************************************************************************************
************************************************************************************************************************    0.00****************************************************************
************************************************************************************************************************************************************************************************
********************************************************    0.00********************************************************************************************************************************
************************************************************************************************************************************************    0.00********    0.00********    0.00********
************************************************************************************************************************************************************************************************
********************************************************************************************************************************************************************************    0.00********
************************************************************************************************************************************************************************************************
****************************************************************************************************************************************************************************************52677.40
************************************************    0.00************************77835.38************************************************************************************************ 1144.78
42766.61********95659.4095664.33****************53137.7612413.39
19581.28************************************************93993.84
****************************************************************
****************************************************************
********************************************************62609.58
******************************************************** 4266.65
 8308.98********************************************************
****************46931.5960571.30************************    0.00

 D, D=(weight1**2+weight2**2+...)
  506.61  667.61    8.23   39.63 1371.82    0.00    0.00 1594.66   33.38 2281.74 2525.22 2154.64 2379.38 2356.06 2310.25 2181.12 1871.03 2247.84 1639.06 1406.45 1518.28    0.00 1284.57  285.69
  605.64  766.02    0.00   65.02 1781.12 1234.03 1129.84    2.16 1599.55 2233.31 2235.38 2761.35 2312.37 1889.24 1955.22 1765.16 1856.24    0.00 1319.30 1291.95 1035.99  989.24  900.78 1037.29
  501.15  198.05    0.00    0.00 1830.93    0.00 2403.30    0.00 2010.69 2617.72 2928.20 2486.56 3594.90    3.14 2406.83 2479.19 2373.22    0.00 2613.84 1193.64 1344.87 1306.01  474.67 1017.90
 1483.83 1330.51    0.00    0.00 2845.71 2516.88 2229.26    0.00 3389.19 3138.89 3634.67 4519.99    0.89    3.98 3528.22 2611.67 2998.51 3058.40 1439.10 1759.90 1455.92 1230.39 1310.37 1368.81
   17.40 1550.31 4295.23   48.01    0.00 2872.05 3259.37    0.00 3560.71 4300.54 4496.29    0.89    0.00 4478.31    0.05 3582.81    0.01    0.02 2889.98 2036.39 1844.19 1759.14  819.27 1668.80
 1877.07 1619.67 3782.57    0.00 3103.75 3285.13 3745.56    0.00   74.84 4837.56 5663.04 5449.68    0.00    0.00 4499.47 4201.03 4816.33    0.01 3215.29 2505.64 1954.30 1818.22 1640.60 1800.32
 2117.00 1756.5610375.84    0.00    0.00    0.00 5597.75    0.15 6659.63 6492.02 6806.15 7344.84 4511.69 4078.54    2.61 5840.42 4749.36 4629.64 3315.69 2948.23 2633.12 1997.28 1900.21 1357.67
 2678.03    0.00    0.00  678.75 2565.25    0.00    0.00    0.00 6889.70 7786.60 8558.44 6805.54    0.00 8027.19    0.04 7444.85 5881.39    0.09 4635.03 3471.59 3008.47 2550.31 1655.72 2643.32
    0.00 2513.61 3178.70 3722.41 4165.74 4293.80 6761.18 7644.82 8920.01 8545.6710842.3811719.38 8820.3110863.3310861.52 8241.88 6866.72 6453.15 5053.56 3976.58 3349.22 3072.73 2131.79 2219.28
 2827.71 2453.77 2947.89 3171.77 4860.11 5770.55    0.00 8270.32 8197.6812283.4713771.4718233.8417824.2116834.2912346.2210053.04 8929.18 6833.27    0.00 4686.03 3411.69 3071.47 2544.66 2149.52
 3119.69 2088.24 2746.05 4353.45 4859.78 5548.32 7070.80 8217.8011134.6016852.85    0.00    0.00    0.00    0.0017154.9512260.3410034.88 7638.69 6220.68 5207.31 3713.47 3253.93 2091.99 3022.36
 3008.92 2626.36 2866.99 4584.92 5394.47 5732.47 6878.59 8943.8812747.2821977.91    0.00    0.00    0.00    0.0023147.2514162.3510541.95 8741.58 7593.64 4772.63 4021.16 3323.27 2291.20 3043.87
 2683.75 3052.80 2118.05 3256.17 5816.27 5320.72 7173.26 9796.0414576.75    0.00    0.00    0.00    0.00    0.0021816.1614910.1311048.04 8603.59    0.00 4979.23 3804.78 3206.09 2274.11 2944.31
 3205.09 2002.90 2727.38 2936.46 4973.48 3549.24 6360.92 9664.3913704.1019904.79    0.00    0.00    0.00    0.0017197.4614503.12 9729.49 8399.10 6023.39 5108.34 3280.24 3185.66 2525.03 2739.91
 2776.98 2822.14 2650.68 3993.67 4650.82 5565.33 6663.52 9199.6210842.94    0.0016086.2423188.8023709.3120347.7716095.5314002.2611021.86 6860.45 5797.00 4913.29 3882.46 3082.60 2325.60 2774.24
 2849.67 2111.60 2887.41 2344.47 5193.66 5497.61 6418.08 7523.97 9783.9010320.4512985.9512738.1416160.7511759.4513653.28    0.00 9071.06 6767.42 5273.00 4237.00 3800.18 2588.53 1994.75 2715.58
 2503.65 2271.39 3209.54 3255.92 3972.25 4984.17 5387.09 7340.46 8150.85 8964.95 9720.7210371.8610299.1012303.4810510.12 8194.70 6980.81 5242.15 4932.48 4189.26 3306.20 2517.18 2182.46 2267.85
 2506.43 1591.44 2447.74 3137.10 3323.57 4364.55 5550.66    2.28 7016.16 7323.47 7710.42 8079.23 8157.54 8230.09 7045.06 6869.10 5902.28 5188.26 4155.40 3837.04 3113.87 2672.93 1413.99 1411.05
 2009.33 1801.89 2299.04 2556.07 3103.65 3744.39 4335.52 5045.71 5329.35 5684.76 6719.85 6798.71 7523.81 6832.16 6617.03 5375.31 4484.76 3678.21    0.00 3549.41    0.00 2812.72    0.00 2258.84
 1831.60 1611.09 2002.28 2041.84 2435.85 3328.80 3589.45 3569.32 4814.14 5260.19 5516.43 5782.30 3064.99 5855.34 5132.28 4358.13 3991.97 3876.71 3069.69 2793.77 2236.00 2061.21 1689.37 1562.08
 1637.53 1191.08 1732.09 1931.60 2308.07 2652.45 3099.20 3532.68 3930.05 4299.50 4723.00 4186.75 5112.24 4710.97 3783.01 3750.77 3066.59 2919.64 2480.02 2053.63 1876.15 1871.83    0.00 1512.80
 1371.99 1339.37 1549.94 1655.94 2355.01 2466.99 2820.73 3258.80 3461.40 4070.12 4040.58 4343.93 3059.43 3513.26 3754.75 3391.85 2322.46 2509.94 2386.08 2089.59 1698.80 1477.99 1426.05  502.38
 1197.55 1094.33 1404.99 1507.63 1699.15 2129.78 2595.40 2554.52 2913.80 3353.09 2630.16 3215.59 3333.46 3283.07 2758.49 2748.48 2675.04 2066.74 1835.84 1704.82 1387.27 1229.10 1024.60  134.23
  815.54  923.18 1295.81 1500.56 1713.03 2212.34    0.00 2897.98 2903.59 3227.71  451.11 3387.48 2839.03 3034.99 2933.66 2679.15 2340.36 2216.60 1979.21 1792.15  956.39 1030.01 1159.31    0.70
  161.57  329.20  310.63  302.49  559.42  486.41  180.75   47.16
   20.22 1370.32 3212.88 3606.86 4222.19 4415.77 2565.39  318.35
  260.68  746.69 6650.86 7201.05 7676.06 7518.10 5206.71  720.05
  298.20  617.83 8355.36 9378.77 8335.35 8244.00 4400.71  750.57
  201.73 3091.89 8201.62 9115.45 8921.63 7662.22 3348.31  166.76
  620.36 1597.26 7600.63 8199.25 8130.14 5566.93 1030.44   10.27
    1.90 3953.28 2829.52 3936.42 4473.49 4304.11  926.83  227.50
  469.14  497.04   74.50  157.09  707.98  765.49  507.90    3.62

 statistika, N:
    1959    2369     187     314    1921       0       0    1802      30    5299    6165    3825    9861   10503   10993    8516    6494    4077    5659    4454    4442       0    3054    1233
    2510    2915       0     314    3366    2661    1775      37    3665    7441    5019   13466   13404    6565   14380    9496    5970       0    3815    6512    5141    3774    4347    2631
    1778     985       0       0    3324       0    4980       0    4655    6106    8477    8164   10270      90   11691   18257    8079       1    6618    7537    6448    6271    1008    2419
    3050    3316       0       0    7447    4288    4397       0    6947    7602   10772    9925       1      74   10160   20825   10054    6945    5730    9266    7134    6799    5331    4250
    2173    5450   42930      62       0    5336    5567       0    5793   11511   12010       1       0    4772      18   10443       6       5    7749    8557   10921   11986    3015    4112
    4814    5604   42595       0    5742    7115    8875       0    5695    9200   14563   10261       0       0    8078   24119   11138       2    9478   11984    7837    9090    6555    4360
    7550    5172   43460       0       0       0    7859       2   11517   15018   17022   17051   14411   11091    3797   14709   26977   16401   11658   21037   15372    8544    6499    2528
    4097       0       0     786    4262       0      35       0   13086   21868   26244   17254       0   20960      17   18952   12559      27   12598   13022   11533    8553    5559    8454
       1    6624   10400    8622   11634   13471   19099   23034   29422   23389   48759   52584   41712   36125   38081   24657   19722   14790   16923   15636   14142   16109    8026    6839
    7006    8610    7860    7699   16772   16036       0   19206   19503   48866   44084   82768   61168   89943   49231   41502   34309   17589       0   14314   10763   14471    9886    4429
    9456    5548    6494   11311   16592   24408   24552   31593   47600   64652       0       0       0       0   62285   38909   30751   16701   16941   16853   11480   15285    7866    8287
   10788    7955    6465   10574   18330   23377   27072   31982   52789   51978       0       0       0       0   76001   49358   32758   27468   19027   15197   19667   20314   12012    9974
    7824   11845    4739    5263   19390   20674   21366   31403   51198       0       0       0       0       0   72195   52147   34144   32971       0   15706   17444   16303   12706    8007
    8770    9068    7824    9214   21856   20821   23799   30953   36908   36788       0       0       0       0   60877   53886   21893   24021   17679   19256   11301   18358   14789    9039
    5800    7751    6755    8559   11604   28341   22629   30293   25099       0   39640   97847   85454   54993   36302   33845   40862   21320   19995   22846   19028   16253   12008    9689
