          10
           1
       0.5305695360E+09      -0.2556707520E+09       0.4006001600E+09      -0.3178181440E+09       0.5742269440E+09      -0.4798016640E+09       0.9990529920E+09      -0.7648496640E+09       0.1931467264E+10      -0.1180260736E+10
      -0.2556707520E+09       0.2779317760E+09      -0.3084437760E+09       0.3954002560E+09      -0.4992313920E+09       0.6585770880E+09      -0.8951605120E+09       0.1171037952E+10      -0.1704910720E+10       0.2137522176E+10
       0.4006001600E+09      -0.3084437760E+09       0.4727209920E+09      -0.4882302400E+09       0.7842760960E+09      -0.8427929600E+09       0.1441820800E+10      -0.1504457600E+10       0.2818579968E+10      -0.2688878592E+10
      -0.3178181440E+09       0.3954002560E+09      -0.4882302400E+09       0.6754545920E+09      -0.8672631680E+09       0.1232930176E+10      -0.1615931648E+10       0.2336701440E+10      -0.3103038976E+10       0.4533324288E+10
       0.5742269440E+09      -0.4992313920E+09       0.7842760960E+09      -0.8672631680E+09       0.1403145600E+10      -0.1572879488E+10       0.2690712320E+10      -0.2895676416E+10       0.5399939584E+10      -0.5288595456E+10
      -0.4798016640E+09       0.6585770880E+09      -0.8427929600E+09       0.1232930176E+10      -0.1572879488E+10       0.2373268224E+10      -0.2992632576E+10       0.4688268800E+10      -0.5755629568E+10       0.9476087808E+10
       0.9990529920E+09      -0.8951605120E+09       0.1441820800E+10      -0.1615931648E+10       0.2690712320E+10      -0.2992632576E+10       0.5322429952E+10      -0.5550080000E+10       0.1096745165E+11      -0.1006065152E+11
      -0.7648496640E+09       0.1171037952E+10      -0.1504457600E+10       0.2336701440E+10      -0.2895676416E+10       0.4688268800E+10      -0.5550080000E+10       0.9605915648E+10      -0.1054245171E+11       0.2020972134E+11
       0.1931467264E+10      -0.1704910720E+10       0.2818579968E+10      -0.3103038976E+10       0.5399939584E+10      -0.5755629568E+10       0.1096745165E+11      -0.1054245171E+11       0.2325731738E+11      -0.1838879949E+11
      -0.1180260736E+10       0.2137522176E+10      -0.2688878592E+10       0.4533324288E+10      -0.5288595456E+10       0.9476087808E+10      -0.1006065152E+11       0.2020972134E+11      -0.1838879949E+11       0.4456537293E+11

       0.4332157500E+07      -0.3868506500E+07       0.3384459000E+07      -0.5041340500E+07       0.5272231500E+07      -0.7751021000E+07       0.9496017000E+07      -0.1291297600E+08       0.1815811600E+08      -0.2249567200E+08

       0.1771068550E-02      -0.9248954058E-01      -0.6621376425E-01       0.1097016260E+00       0.1809765995E+00      -0.1283989009E-01      -0.1237174794E+00      -0.2718059346E-01       0.2180866525E-01       0.6018139422E-02
       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00
       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00
       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00
       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00
       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00
       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00
       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00
       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00
       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00

