          10
           1
       0.1764775680E+09      -0.9325631200E+08       0.1250923760E+09      -0.1208669760E+09       0.1721769120E+09      -0.1930644000E+09       0.2848792960E+09      -0.3381320000E+09       0.5131588800E+09      -0.6214121600E+09
      -0.9325631200E+08       0.8741591200E+08      -0.1059737760E+09       0.1278466880E+09      -0.1684745120E+09       0.2164073120E+09      -0.2970613120E+09       0.3921963520E+09      -0.5526812800E+09       0.7385937280E+09
       0.1250923760E+09      -0.1059737760E+09       0.1477439680E+09      -0.1717435840E+09       0.2424661280E+09      -0.3035006720E+09       0.4359122240E+09      -0.5625518080E+09       0.8215572480E+09      -0.1073239936E+10
      -0.1208669760E+09       0.1278466880E+09      -0.1717435840E+09       0.2207451840E+09      -0.3008433920E+09       0.4029340480E+09      -0.5581386880E+09       0.7624556800E+09      -0.1069806592E+10       0.1477775744E+10
       0.1721769120E+09      -0.1684745120E+09       0.2424661280E+09      -0.3008433920E+09       0.4306118080E+09      -0.5596082560E+09       0.8085331200E+09      -0.1070466816E+10       0.1565742848E+10      -0.2086105600E+10
      -0.1930644000E+09       0.2164073120E+09      -0.3035006720E+09       0.4029340480E+09      -0.5596082560E+09       0.7667362560E+09      -0.1070459200E+10       0.1490535040E+10      -0.2092488064E+10       0.2945130752E+10
       0.2848792960E+09      -0.2970613120E+09       0.4359122240E+09      -0.5581386880E+09       0.8085331200E+09      -0.1070459200E+10       0.1560014976E+10      -0.2089436032E+10       0.3077916416E+10      -0.4129209856E+10
      -0.3381320000E+09       0.3921963520E+09      -0.5625518080E+09       0.7624556800E+09      -0.1070466816E+10       0.1490535040E+10      -0.2089436032E+10       0.2952934912E+10      -0.4139892992E+10       0.5920694784E+10
       0.5131588800E+09      -0.5526812800E+09       0.8215572480E+09      -0.1069806592E+10       0.1565742848E+10      -0.2092488064E+10       0.3077916416E+10      -0.4139892992E+10       0.6158947840E+10      -0.8257322496E+10
      -0.6214121600E+09       0.7385937280E+09      -0.1073239936E+10       0.1477775744E+10      -0.2086105600E+10       0.2945130752E+10      -0.4129209856E+10       0.5920694784E+10      -0.8257322496E+10       0.1201707315E+11

       0.6237383125E+06      -0.7789031875E+06       0.7503368750E+06      -0.1143814875E+07       0.1245959250E+07      -0.1877367625E+07       0.2218605750E+07      -0.3301050000E+07       0.4106563000E+07      -0.6066432000E+07

       0.1771068550E-02      -0.9248954058E-01      -0.6621376425E-01       0.1097016260E+00       0.1809765995E+00      -0.1283989009E-01      -0.1237174794E+00      -0.2718059346E-01       0.2180866525E-01       0.6018139422E-02
       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00
       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00
       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00
       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00
       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00
       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00
       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00
       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00
       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00

