 30.170  2.147  2.483  2.022  7.969  3.846  9.851  2.818  7.068  3.895  4.284  4.679
  4.228  2.949  3.913  2.944  2.775  7.491  2.293  5.618  5.499  3.846  1.514  6.254
  1.557  4.221  3.651  3.846  6.590  5.332  6.945 12.128  4.473  2.735  7.970  0.908
  3.271  4.284  3.228  1.483  2.450  3.222  2.384  0.941 21.043  2.800  0.861  2.635
  7.375  4.917  3.846  6.760  7.336  8.154  7.665  5.564  5.017  6.632  5.776  7.581
  4.852  3.852  0.920  1.215  3.684  0.201  8.872  1.538  3.233  2.435 44.571  7.690
  7.543  5.856  9.180  3.846 86.257  8.156 52.423  0.304  7.728  7.680  4.814  7.092
  3.580  4.412  2.986  0.313  1.654  2.672  3.859  2.156  4.377  3.556  2.706  3.132
  0.169  3.468  6.537  3.846  4.979  7.505  7.580  6.970 72.167  4.034  4.857 51.737
  2.846  0.987  3.066  3.462  1.597  2.386  4.057  4.568  2.133  0.871  4.341  4.539
  5.112  5.766  5.791 27.200  3.898  7.631  6.421  4.916  0.061 12.148  6.899  8.102
 19.434  2.653  2.277  0.500  4.384  4.092  3.449  2.569  7.224  3.153  3.629  7.149
  1.639  5.307  7.422  8.255  9.866  2.958  5.795  7.214  6.310  6.684  6.882 10.140
  4.501  2.013  0.125  4.527  1.497  1.792  3.811  0.703  2.149  4.960  2.984 22.291
  4.143  3.846  3.876 22.694 19.312  5.011  1.460  1.031  9.009  3.683  5.348  6.867
  4.213  2.084  3.048  3.783 13.117  4.673  4.729  4.535  6.534  8.812  7.699  2.453
  3.846  6.457  1.537  2.921  8.043  3.968  2.121  3.882  3.863  5.809  1.932  2.748
  2.583  3.425  1.955  6.415  4.908  9.426  2.146  3.329  2.637  1.262  5.882  3.359
  4.475  5.377  5.712  8.323  4.477  4.886  1.382 10.694  6.535  4.237  3.934  2.627
  4.830  2.299  4.795  3.230  2.044  5.668 59.849  2.421  7.577  1.872  3.261 17.715
  2.921 19.464 10.390  4.494  4.730 37.848  3.660  3.847  3.288  2.861  0.000  0.000
  0.000  0.000  3.264  4.407  4.178  8.408  5.994  4.969  5.216  1.667  7.303  3.489
  2.036  7.060 12.116  6.473  4.343  4.128  4.081  3.893  2.840  3.777  0.000  0.000
  0.000  0.000  4.206  4.715  4.373  3.735  4.688  5.311  1.079  0.911  2.738  2.387
  5.174  6.728  9.705 16.150  3.787  4.264  6.383  4.791  2.182 23.552  0.000  0.000
  0.000  0.000  2.847  3.781  4.574  1.799 28.824  2.390  2.910  1.866  2.386  4.441
  2.708  3.439  6.217  5.962  2.993  3.968  5.378  4.690  4.596  5.097  0.000  0.000
  0.000  0.000  2.363  2.937 16.274  4.278  3.366  2.686  7.823  1.197  1.865  2.674
 15.229  8.051  7.971  8.497 17.328  1.490  5.495  4.061  5.000 20.452  8.541  5.166
  2.810  4.315  7.489  5.599  1.913  5.274  5.011  1.743  1.585  1.337  2.016  1.837
 11.301 25.082  5.693 15.826  6.901  4.722  5.739  7.115  5.663  5.887  5.077  5.252
  3.964  4.044  8.724  3.846  4.664  3.646  1.654  5.635  3.935  4.172  7.275  1.796
  3.900  2.737  5.113  5.438  2.254  3.291  4.433  2.926  2.109  2.358  1.608  3.985
  6.491  4.299  7.030  2.392  3.411  6.152  3.750  5.183  4.391  4.471  1.816 18.154
  1.454  4.157  2.629  2.449  9.972  3.147  6.602  2.893  3.580  3.517  2.672  3.809
 12.295 10.301 18.388  3.206  1.911  2.394 11.675  8.135  3.256  4.145 33.262  6.809
  3.688  5.353  6.467  3.664  4.810  3.300  1.823  7.659 11.923  8.566  3.000  3.472
  3.015 10.684  3.472  3.667  9.761 25.293  3.846 13.910 24.333  4.855  4.050  3.846
  1.459  2.733  6.304  6.149  6.994  4.151  4.642 14.767  5.473  3.559  4.150  4.707
 19.053  3.804  5.935  2.933 20.294  0.597  7.436  3.848  4.338  2.525  3.904 19.331
  3.170  4.417  2.740  4.608  3.865  2.801  3.301  3.198  3.520  2.744  2.303 79.931
  3.397  3.231 12.494  1.116  4.858  0.594  2.866 11.028  2.655  4.886 35.660 31.268
  0.908  3.757  4.664  2.933 18.465  7.576  7.810  8.226  7.013  5.647  9.200  7.924
 39.230  2.644  2.178  6.890  8.000  3.979  1.026  3.634  6.258  6.401  3.846 11.764
  4.169  3.789  2.248  3.214  8.040  4.281 10.728 20.483  2.885  3.548  2.848  3.726
  2.972  0.692 14.701  5.328  2.841 74.502  3.370  2.156  6.522  2.851  4.445  2.444
  1.651  4.201  6.654  5.413  6.590  8.203  3.846 18.695  6.510 10.921  8.950  3.616
 15.721  8.184 12.021  8.348 14.624  3.419  2.580  6.081 10.313  6.990  5.835  3.249
  7.641  4.443  1.878  3.506  4.507  4.418  5.392  7.382
  2.030  5.201  3.984  4.429  3.241  2.183  7.816  1.926
  2.555  3.038  2.764  4.464  6.643  3.262  5.160  3.107
  1.464  2.343  2.841  3.429  3.896  4.295  2.406  4.709
  2.855  5.175  5.818  3.107  5.207  3.444  3.500  3.808
  3.387  2.287  4.911  4.366  3.479  3.533  3.345  2.935
  1.051  5.641 12.424  4.893  4.590  3.614  3.242  1.483
  6.901  2.848  2.826  5.923  2.282  5.368  5.941  3.223

