          10
           1
       0.2062894976E+10      -0.1112575360E+10       0.1640275712E+10      -0.1427198080E+10       0.2413431552E+10      -0.2206206976E+10       0.4267894784E+10      -0.3575385344E+10       0.8350041600E+10      -0.5607506944E+10
      -0.1112575360E+10       0.1157269248E+10      -0.1351211904E+10       0.1696946432E+10      -0.2208816384E+10       0.2879776512E+10      -0.3986109952E+10       0.5182252032E+10      -0.7620780032E+10       0.9543903232E+10
       0.1640275712E+10      -0.1351211904E+10       0.1981822976E+10      -0.2190656512E+10       0.3353564672E+10      -0.3803221248E+10       0.6255868416E+10      -0.6835596288E+10       0.1232865690E+11      -0.1226610688E+11
      -0.1427198080E+10       0.1696946432E+10      -0.2190656512E+10       0.2938241024E+10      -0.3893544192E+10       0.5438799360E+10      -0.7277975552E+10       0.1039685837E+11      -0.1399147110E+11       0.2029325722E+11
       0.2413431552E+10      -0.2208816384E+10       0.3353564672E+10      -0.3893544192E+10       0.6092761600E+10      -0.7110624768E+10       0.1178469990E+11      -0.1313720115E+11       0.2379352064E+11      -0.2401750630E+11
      -0.2206206976E+10       0.2879776512E+10      -0.3803221248E+10       0.5438799360E+10      -0.7110624768E+10       0.1054380442E+11      -0.1353779302E+11       0.2094850048E+11      -0.2600639488E+11       0.4256215450E+11
       0.4267894784E+10      -0.3986109952E+10       0.6255868416E+10      -0.7277975552E+10       0.1178469990E+11      -0.1353779302E+11       0.2346081485E+11      -0.2513720934E+11       0.4860082586E+11      -0.4543934874E+11
      -0.3575385344E+10       0.5182252032E+10      -0.6835596288E+10       0.1039685837E+11      -0.1313720115E+11       0.2094850048E+11      -0.2513720934E+11       0.4311222682E+11      -0.4751914598E+11       0.9128775680E+11
       0.8350041600E+10      -0.7620780032E+10       0.1232865690E+11      -0.1399147110E+11       0.2379352064E+11      -0.2600639488E+11       0.4860082586E+11      -0.4751914598E+11       0.1037531709E+12      -0.8206671872E+11
      -0.5607506944E+10       0.9543903232E+10      -0.1226610688E+11       0.2029325722E+11      -0.2401750630E+11       0.4256215450E+11      -0.4543934874E+11       0.9128775680E+11      -0.8206671872E+11       0.2030566605E+12

       0.1510236000E+08      -0.1372398100E+08       0.1390857900E+08      -0.1770177600E+08       0.2291387200E+08      -0.2657478800E+08       0.4343585600E+08      -0.4142477600E+08       0.8894861600E+08      -0.6160585200E+08

       0.1771068550E-02      -0.9248954058E-01      -0.6621376425E-01       0.1097016260E+00       0.1809765995E+00      -0.1283989009E-01      -0.1237174794E+00      -0.2718059346E-01       0.2180866525E-01       0.6018139422E-02
       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00
       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00
       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00
       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00
       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00
       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00
       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00
       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00
       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00       0.0000000000E+00

