           9
           0
        0.1484362293D+09       -0.7315734936D+08        0.1433236353D+09       -0.1042981151D+09        0.2462439545D+09       -0.1658557707D+09        0.5136502940D+09       -0.2498316039D+09        0.1206186752D+10        0.0000000000D+00
       -0.7315734936D+08        0.9681335695D+08       -0.1224312686D+09        0.1588628841D+09       -0.2356482835D+09        0.2919270575D+09       -0.5023241715D+09        0.5550496573D+09       -0.1158766848D+10        0.0000000000D+00
        0.1433236353D+09       -0.1224312686D+09        0.2116702861D+09       -0.2179269566D+09        0.4078344330D+09       -0.4122825586D+09        0.8776372340D+09       -0.7868661305D+09        0.2040898389D+10        0.0000000000D+00
       -0.1042981151D+09        0.1588628841D+09       -0.2179269566D+09        0.3129853186D+09       -0.4526145994D+09        0.6422752842D+09       -0.9884102190D+09        0.1351707649D+10       -0.2258774573D+10        0.0000000000D+00
        0.2462439545D+09       -0.2356482835D+09        0.4078344330D+09       -0.4526145994D+09        0.8378288275D+09       -0.9043302253D+09        0.1868828079D+10       -0.1811496480D+10        0.4428090965D+10        0.0000000000D+00
       -0.1658557707D+09        0.2919270575D+09       -0.4122825586D+09        0.6422752842D+09       -0.9043302253D+09        0.1414909186D+10       -0.2015322122D+10        0.3168772277D+10       -0.4590171706D+10        0.0000000000D+00
        0.5136502940D+09       -0.5023241715D+09        0.8776372340D+09       -0.9884102190D+09        0.1868828079D+10       -0.2015322122D+10        0.4286513227D+10       -0.4088040371D+10        0.1038147330D+11        0.0000000000D+00
       -0.2498316039D+09        0.5550496573D+09       -0.7868661305D+09        0.1351707649D+10       -0.1811496480D+10        0.3168772277D+10       -0.4088040371D+10        0.7493079096D+10       -0.9195420594D+10        0.0000000000D+00
        0.1206186752D+10       -0.1158766848D+10        0.2040898389D+10       -0.2258774573D+10        0.4428090965D+10       -0.4590171706D+10        0.1038147330D+11       -0.9195420594D+10        0.2571744786D+11        0.0000000000D+00
        0.0000000000D+00        0.0000000000D+00        0.0000000000D+00        0.0000000000D+00        0.0000000000D+00        0.0000000000D+00        0.0000000000D+00        0.0000000000D+00        0.0000000000D+00        0.0000000000D+00

        0.8094236259D+06       -0.2457799451D+07        0.1523136251D+07       -0.3428026988D+07        0.2763430085D+07       -0.5926223571D+07        0.5523699168D+07       -0.1126342779D+08        0.1197768387D+08        0.0000000000D+00

        0.2240520529D-01       -0.4744119570D-01       -0.6868414581D-01       -0.7491120696D-01        0.7220551372D-02        0.5487671494D-01        0.7303305436D-02       -0.1171673276D-01       -0.2399609657D-02        0.0000000000D+00
        0.0000000000D+00        0.0000000000D+00        0.0000000000D+00        0.0000000000D+00        0.0000000000D+00        0.0000000000D+00        0.0000000000D+00        0.0000000000D+00        0.0000000000D+00        0.0000000000D+00
        0.0000000000D+00        0.0000000000D+00        0.0000000000D+00        0.0000000000D+00        0.0000000000D+00        0.0000000000D+00        0.0000000000D+00        0.0000000000D+00        0.0000000000D+00        0.0000000000D+00
        0.0000000000D+00        0.0000000000D+00        0.0000000000D+00        0.0000000000D+00        0.0000000000D+00        0.0000000000D+00        0.0000000000D+00        0.0000000000D+00        0.0000000000D+00        0.0000000000D+00
        0.0000000000D+00        0.0000000000D+00        0.0000000000D+00        0.0000000000D+00        0.0000000000D+00        0.0000000000D+00        0.0000000000D+00        0.0000000000D+00        0.0000000000D+00        0.0000000000D+00
        0.0000000000D+00        0.0000000000D+00        0.0000000000D+00        0.0000000000D+00        0.0000000000D+00        0.0000000000D+00        0.0000000000D+00        0.0000000000D+00        0.0000000000D+00        0.0000000000D+00
        0.0000000000D+00        0.0000000000D+00        0.0000000000D+00        0.0000000000D+00        0.0000000000D+00        0.0000000000D+00        0.0000000000D+00        0.0000000000D+00        0.0000000000D+00        0.0000000000D+00
        0.0000000000D+00        0.0000000000D+00        0.0000000000D+00        0.0000000000D+00        0.0000000000D+00        0.0000000000D+00        0.0000000000D+00        0.0000000000D+00        0.0000000000D+00        0.0000000000D+00
        0.0000000000D+00        0.0000000000D+00        0.0000000000D+00        0.0000000000D+00        0.0000000000D+00        0.0000000000D+00        0.0000000000D+00        0.0000000000D+00        0.0000000000D+00        0.0000000000D+00
        0.0000000000D+00        0.0000000000D+00        0.0000000000D+00        0.0000000000D+00        0.0000000000D+00        0.0000000000D+00        0.0000000000D+00        0.0000000000D+00        0.0000000000D+00        0.0000000000D+00

