 delta for calibr coefs, delta=-1+mpi0t*weight/mpi0r
 0.03943 0.02822 0.13420 0.11145-0.00157 0.00000 0.00000 0.01036 0.16302 0.01095 0.00654 0.00288 0.01002-0.00025 0.00604-0.00211 0.01239-0.00558 0.01837 0.00218 0.00456 0.00000-0.00329 0.03404
 0.04913 0.03526 0.00000 0.11137 0.00147-0.00856-0.01278 0.04235 0.00671 0.00277-0.01551-0.00164-0.00741 0.00678 0.00192-0.01381-0.00062 0.00000 0.00379 0.00024-0.00278 0.00146-0.00597 0.00852
 0.04232 0.00000 0.00000 0.00000 0.00012 0.00000 0.00619 0.00000 0.00283 0.00059 0.00127-0.00615 0.00548 0.03274-0.00531-0.01968-0.00048 0.00000-0.00615-0.01051-0.02977-0.02141-0.01757 0.00998
 0.00708 0.01427 0.00000 0.00000-0.00305 0.00293 0.00224 0.00000 0.00560-0.00076-0.00071 0.00775 0.00000 0.03318 0.00524-0.00778 0.00281-0.00038 0.00576-0.00391-0.01376-0.01413 0.00231-0.00145
 0.02096 0.00306 0.00244 0.04495 0.00000 0.01111-0.00012 0.00000 0.00732 0.01519 0.00881 0.07312 0.00000-0.00985 0.01403-0.00289 0.04461 0.00000 0.00374 0.00311-0.00424-0.00233 0.03525 0.00100
-0.00209-0.00363 0.00270 0.00000 0.00905-0.01713 0.00575 0.00000 0.01830 0.00760-0.00184 0.01137 0.00000 0.00000-0.00574 0.00213-0.00116 0.00000 0.00370-0.00187-0.00037 0.00209 0.00202 0.00240
 0.00082-0.00114-0.00046 0.00000 0.00000 0.00000 0.01036 0.00000-0.00313 0.00144-0.00257-0.00458 0.00482 0.01417 0.01811-0.00408-0.03917 0.01622 0.00329-0.00564-0.00910-0.00766 0.00562 0.01430
 0.00466 0.00000 0.00000-0.01645 0.02494 0.00000 0.01911 0.00000 0.00279 0.00766-0.00636-0.00756 0.00000 0.00733-0.02098-0.02313-0.00392 0.10858 0.01552-0.00001-0.00172 0.00602 0.01485-0.00230
 0.00000 0.00904-0.00486 0.00384 0.01558 0.01927 0.00996 0.00285 0.00377 0.03257 0.00819 0.00186 0.00302-0.00099 0.01023-0.00541 0.01833 0.00261-0.00192 0.01171 0.00007-0.00575-0.00149-0.00186
 0.00927 0.00907 0.01357 0.01565 0.00800 0.00732 0.00000 0.01075 0.11213 0.01199 0.05917 0.01446 0.00042 0.01033-0.00141 0.01706 0.00401 0.01023 0.00000 0.01405 0.00706 0.00712-0.00399 0.01053
 0.00203-0.00060 0.00164-0.00218 0.00459-0.00498-0.00057 0.00043 0.00349 0.00661 0.00000 0.00000 0.00000 0.00000 0.00906 0.01112 0.00504 0.03202 0.03679 0.00554-0.00658-0.00238-0.00410 0.00595
 0.00416 0.00948 0.00561 0.00372 0.00129 0.00193 0.00047 0.00461-0.00224-0.00153 0.00000 0.00000 0.00000 0.00000 0.00533 0.00005-0.00394-0.00636 0.01383 0.00444 0.00689-0.00287 0.00179 0.00192
 0.02006 0.01691 0.03517-0.00395 0.00693 0.00854 0.00426 0.00599 0.00225 0.00000 0.00000 0.00000 0.00000 0.00000 0.01649 0.00210 0.00264 0.00384 0.00000 0.00354 0.00380 0.02135 0.00445 0.00780
 0.00143-0.00374-0.01469 0.00602-0.00411-0.03493-0.00204-0.00134 0.00289 0.00125 0.00000 0.00000 0.00000 0.00000 0.00197 0.00511-0.00656 0.01116 0.02930 0.00839-0.00245-0.00538 0.00108 0.00283
-0.00004-0.00039 0.00280 0.01402 0.00693 0.03186 0.01645-0.00114-0.00431 0.00000 0.00444 0.00514 0.01493-0.01136 0.06005 0.01230 0.00856 0.01662 0.00527 0.00077 0.01139 0.00452-0.00083 0.00345
 0.00652 0.01422 0.02477 0.05966 0.00381 0.00540 0.00044 0.00224-0.00273-0.00297 0.00578 0.01276 0.00554 0.01146 0.02381 0.00000 0.00159 0.01090 0.00197-0.00555 0.00629 0.01636 0.00613 0.00051
 0.00536-0.00235-0.03672-0.00527 0.00239 0.00164 0.00185 0.00512-0.00394-0.01327 0.00818 0.06288 0.01264-0.00192 0.00566 0.00987 0.01198-0.00112 0.00561 0.00485 0.01071 0.02106 0.00447 0.00851
-0.00406-0.00412 0.00120 0.00695-0.00152 0.00430 0.00289-0.04040 0.00922-0.00147-0.00234 0.00749-0.00514 0.00548 0.00424 0.00269-0.00126 0.01605 0.00648 0.00124 0.01016 0.00469 0.00413 0.02031
 0.00375 0.00233-0.00187 0.00779-0.00026 0.00242 0.00163 0.03536 0.00694-0.00404-0.00118-0.00067 0.01105-0.00793-0.00202-0.00159-0.00529-0.00599 0.00000 0.01208 0.00000-0.00588 0.00000 0.00895
 0.00517-0.00348 0.00397 0.01779 0.01554 0.00120-0.00297 0.02332-0.00072-0.00451-0.00568 0.00194-0.00334 0.00259-0.00532 0.01104 0.00013-0.00906 0.02718 0.01270 0.00058-0.00997 0.00505 0.01395
 0.00032 0.00142 0.00328 0.00700-0.00330-0.00684 0.00009-0.00260-0.00303-0.00153-0.00361 0.01458-0.00018-0.02009-0.00442 0.01218 0.00063-0.00052-0.00281-0.00416-0.00256-0.00031 0.00000-0.00858
 0.00220 0.00004-0.00085-0.01518-0.00349-0.00676-0.00007 0.00113 0.00584-0.00543-0.00059 0.00883 0.01235 0.00391 0.01629 0.00212-0.00659-0.00364-0.00166-0.00257 0.00292 0.00600 0.00664 0.00295
-0.00460 0.00786-0.00582 0.00014-0.00215-0.00599 0.00217-0.02553-0.01077-0.01016-0.01027 0.00055-0.00098-0.00255-0.00556-0.00254-0.00754-0.01310-0.00441-0.00475 0.00260-0.00169 0.00483 0.01905
 0.03016 0.02365 0.00546 0.00037-0.00145 0.00363 0.00000 0.00004-0.00798-0.00009-0.01932-0.00057 0.00190-0.00369 0.00027-0.00091-0.00134-0.00427 0.00345-0.00096 0.03163-0.00005 0.00171 0.02216
 0.01869 0.02652 0.01446 0.01463 0.01654 0.02061 0.02928 0.03132
 0.03149 0.03806 0.01098 0.00618 0.01285 0.00729 0.00940 0.01680
 0.03729 0.03536 0.01085 0.01121 0.00626 0.01209 0.01417 0.01284
 0.03140 0.03723 0.01434 0.01069 0.01888 0.02265 0.03663 0.03074
 0.02993 0.02636 0.03403 0.02026 0.02613 0.02868 0.02856 0.03663
 0.02478 0.02966 0.01243 0.01676 0.02044 0.02147-0.01580-0.00478
 0.02567 0.01596 0.07168 0.02431 0.01155-0.00366-0.01671-0.02063
-0.00998 0.02225 0.05981 0.01803-0.00731-0.02172-0.01331 0.00000

 weights, W=(weight1+weight2+...)
95303.23******** 6984.8613918.03********    0.00    0.00******** 1169.96************************************************************************************************    0.00********64854.14
****************    0.0017656.58************************ 1463.79************************************************************************    0.00************************************************
88386.70    0.00    0.00    0.00********    0.00********    0.00****************************************  859.39************************    0.00********************************70366.36********
****************    0.00    0.00************************    0.00********************************    0.00  987.00********************************************************************************
12708.90**************** 8328.58    0.00****************    0.00************************  698.33    0.00********   71.91********   28.78    0.00******************************** 9431.71********
************************    0.00************************    0.0023267.24************************    0.00    0.00************************    0.00************************************************
************************    0.00    0.00    0.00********    0.00************************************************ 5133.20************************************************************************
********    0.00    0.0085264.52********    0.00   40.39    0.00********************************    0.00********  114.39****************  594.32************************************************
    0.00****************************************************************************************************************************************************************************************
************************************************    0.00****************************************************************************************    0.00****************************************
********************************************************************************    0.00    0.00    0.00    0.00********************************************************************************
********************************************************************************    0.00    0.00    0.00    0.00********************************************************************************
************************************************************************    0.00    0.00    0.00    0.00    0.00********************************    0.00****************************************
********************************************************************************    0.00    0.00    0.00    0.00********************************************************************************
************************************************************************    0.00****************************************************************************************************************
************************************************************************************************************************    0.00****************************************************************
************************************************************************************************************************************************************************************************
************************************************************************************************************************************************************************************************
************************************************************************************************************************************************    0.00********    0.00********    0.00********
************************************************************************************************51474.51****************************************************************************************
********************************************************************************************************************************************************************************    0.00********
************************************************************************************************************************************************************************************************
****************************************************************************************************************************************************************************************50002.66
************************************************    0.00******************************************************************************************************************************** 1012.07
44664.87********92524.2795914.33****************53431.3615533.16
18543.33********************************************************
99942.82********************************************************
****************************************************************
********************************************************70036.70
******************************************************** 3239.77
 7751.45********75726.52********************************99125.12
99777.08********31911.5654975.37************************    0.00

 D, D=(weight1**2+weight2**2+...)
  518.42  673.27   13.25   40.68 1225.78    0.00    0.00 1492.21   11.03 2123.07 2369.95 1970.51 2313.06 2267.44 2082.74 2010.98 1657.66 2048.32 1432.19 1332.29 1319.01    0.00 1215.17  334.63
  574.27  749.33    0.00   65.38 1613.85 1182.15 1059.43    3.32 1466.31 2055.10 2074.14 2491.24 2058.07 2097.31 1746.82 1696.59 1648.39    0.00 1264.66 1118.86  947.60  860.62  762.36 1184.46
  498.13    0.00    0.00    0.00 1661.92    0.00 2189.85    0.18 1868.23 2353.18 2711.19 2304.60 3396.91    1.35 2380.93 2229.18 2249.85    0.00 2331.34 1165.87 1037.34 1195.85  375.32  956.68
 1294.59 1303.39    0.00    0.00 2483.07 2432.75 2038.59    0.00 3020.51 2849.79 3197.08 4064.21    1.78    1.97 3304.61 2455.13 2676.34 2930.37 1387.19 1621.05 1171.07  998.80 1134.54 1319.40
   20.01 1420.76 4075.78   52.30    0.00 2785.42 3081.87    0.00 3655.08 3845.72 4147.52    5.46    0.00 4180.92    0.03 3268.39    0.00    0.00 2644.82 1879.88 1640.57 1675.69   22.11 1597.26
 1794.25 1505.16 4265.94    0.00 2703.36 3098.56 3382.67    0.00   72.36 4555.08 5152.69 5078.94    0.00    0.00 4299.07 4052.89 4286.07    0.02 3006.87 2317.37 1876.10 1687.66 1492.62 1653.88
 1770.11 1740.26 9330.61    0.00    0.00    0.00 4936.34    0.00 6015.83 5854.13 6321.01 6497.54 4188.19 3750.91    3.02 5054.10 4953.38 3782.38 3075.39 2737.41 2326.58 1943.20 1662.47 1251.14
 2497.59    0.00    0.00  601.95 2496.32    0.00    0.01    0.00 6151.43 7155.01 7683.57 6029.51    0.00 7354.81    0.07 7147.13 5342.58    0.91 4031.89 3189.00 2698.06 2291.69 1362.34 2449.62
    0.00 2316.55 3071.89 3523.71 3804.04 4056.28 6122.60 7217.53 8469.49 7589.12 9962.2110694.55 7991.7910277.70 9727.33 7366.50 6230.49 5970.54 4784.18 3654.21 3171.41 2805.98 1777.73 2411.24
 2669.45 2252.53 2730.31 2881.40 4552.64 5208.97    0.00 7745.20 3141.7011890.0811590.1016824.6216021.1015396.5411382.32 9112.73 8204.94 6525.51    0.00 4278.95 3114.47 2782.93 2408.47 1966.09
 2830.18 1962.96 2529.18 4149.03 4537.77 5262.63 6785.80 7799.2310300.9515674.96    0.00    0.00    0.00    0.0015536.3110689.98 9383.01 6645.90 5274.15 4729.68 3226.85 2938.67 2018.42 2822.40
 2886.45 2497.92 2625.05 4330.58 5087.13 5213.16 6318.86 8248.9311848.9820398.85    0.00    0.00    0.00    0.0021165.4813378.63 9656.08 8165.73 7073.94 4392.43 3661.12 3258.92 2004.16 2826.46
 2495.02 2688.61 1757.10 3049.36 5545.69 4815.79 6560.07 9010.3113309.38    0.00    0.00    0.00    0.00    0.0019845.3713698.8110092.11 8045.65    0.00 4734.27 3592.73 2458.27 2211.40 2633.02
 2934.69 1968.07 2620.84 2698.78 4679.94 3583.42 5842.42 8903.7012497.0918454.15    0.00    0.00    0.00    0.0015678.4613358.74 8766.67 7775.13 5480.49 4749.64 3145.88 3151.91 2215.06 2717.61
 2606.94 2712.47 2489.41 3840.67 4302.95 4932.54 5940.24 8487.04 9972.92    0.0014773.4721519.3720938.0019475.3912949.4612879.57 9803.76 6571.42 5550.89 4553.19 3573.42 2879.01 2197.07 2517.75
 2721.18 1920.02 2677.60 2067.20 4807.44 4950.23 5957.50 6980.79 8781.76 9484.4412150.5112646.5414553.2410282.7412105.71    0.00 8407.55 6051.59 4732.28 3890.05 3489.91 2474.30 1795.58 2427.87
 2397.90 2047.10 2979.66 3209.72 3558.60 4447.04 4950.89 6604.49 7565.69 8461.08 9776.22 2623.6810135.1311175.35 9399.62 7780.36 6152.99 4792.68 4456.26 3809.24 3007.72 2148.87 2038.54 2251.79
 2272.04 1700.94 2233.91 2726.43 3072.42 4015.11 4959.39  946.16 6367.50 6498.27 7367.71 8023.58 7763.30 7430.20 6360.12 6274.79 5361.54 4540.52 3928.01 3414.80 2989.63 2475.49 1373.57 2411.81
 1924.31 1547.36 2151.87 2432.12 2788.35 3458.45 4057.41 4421.58 4724.77 5278.75 6149.51 6505.73 7300.85 6112.10 6006.91 4836.98 3836.04 3412.34    0.00 3273.61    0.00 2618.96    0.00 2229.20
 1681.93 1503.47 1832.78 1875.98 2292.49 2924.29 3219.74 3218.73 4315.55 4768.08 4887.00 5461.42  287.71 5520.14 4777.26 3940.96 3590.77 3722.23 2551.94 2583.58 2144.49 1950.27 1480.42 1500.92
 1548.12 1135.16 1585.20 1703.28 2099.53 2436.05 2792.47 3210.45 3485.80 3851.52 4208.61 3853.28 5195.86 4333.86 3404.00 3342.51 2855.84 2557.81 2372.73 1906.09 1708.38 1658.11    0.00 1387.37
 1330.89 1177.80 1391.25 1792.01 1999.15 2382.67 2691.58 2961.95 3098.58 3686.34 3567.58 3963.73 2826.04 3298.54 3559.18 3178.15 2119.99 2379.93 2219.27 1901.39 1580.88 1395.37 1361.21  471.57
 1100.63 1049.13 1238.45 1325.63 1555.79 1899.03 2484.27 2331.07 2715.25 2885.77 2801.68 2895.91 3111.61 3035.19 2623.61 2530.33 2397.64 1898.28 1682.92 1548.74 1250.09 1166.90  984.10  140.53
  789.64  844.22 1197.55 1382.54 1671.84 2046.08    0.00 2671.92 2655.70 2701.02 2761.08 3134.77 2500.15 2796.96 2723.98 2449.70 2159.12 2093.70 1811.15 1636.41  936.66  927.80 1079.39    0.47
  172.52  363.55  294.21  299.46  543.84  444.26  184.41   58.61
   18.81 1394.84 2978.56 3333.50 4129.49 4238.89 2451.56  343.74
  253.86  760.27 6019.75 6308.00 6742.00 6627.86 4841.79  700.21
  314.61  636.71 7540.76 8499.81 7679.38 7543.94 4742.39  740.48
  200.05 2764.52 7449.44 8862.95 8362.82 7279.41 3048.71  200.05
  614.03 1552.41 7179.01 7858.50 7661.27 5134.61 1001.47    6.51
    1.82 3556.54  153.11 3735.90 4339.52 3862.11  773.20  206.10
  396.54  463.19   70.10  153.53  693.34  746.21  440.06    1.79

 statistika, N:
    1852    2243     286     356    1704       0       0    1693      10    4990    5764    3444    9022   10411    9979    7010    5659    3573    4872    4198    3851       0    2869    1250
    2246    2544       0     356    3027    2393    1670      46    3345    6710    4686   12317   12269    7277   13506    8859    5228       0    3480    5824    4588    3033    3690    2816
    1554       0       0       0    3026       0    4482       1    4228    5437    7836    7640    9457      46   11373   16271    7430       0    5442    6661    5350    6334     844    2269
    2700    3082       0       0    6737    4081    3982       0    6197    6871    9909    9127       2      43    9355   18521    9084    6237    5334    8044    5872    5687    4024    3688
    2047    4956   42441     111       0    5028    5214       1    5703   10348   11174       6       0    4453      15    9364      26       1    7240    7851    9760   10178     566    3244
    4489    5253   42971       0    5141    6633    7872       1    5423    8493   13495    9617       0       0    7551   22433   10185       2    8604   10934    7432    8091    5588    3833
    6430    4818   42760       0       0       0    6962       0   10202   13513   15937   15665   12772   10085    3595   13356   25514   14151   10340   18650   13844    7804    5584    2295
    3700       0       0     696    3961       0      28       0   11722   19988   24363   15510       0   18942      19   18016   11402      36   11475   11759   10621    7591    4622    7705
       0    6438    9640    8012   10631   12696   17905   20603   25770   20905   43753   48121   36303   32918   33076   21752   17440   13400   15782   14135   13098   14649    6892    7023
    6477    8020    7032    6812   15189   14645       0   16904   10960   44139   36227   74522   54439   78568   45539   36696   31311   15930       0   12776    9748   12968    9297    4165
    8882    5272    5843   10503   15330   23048   23009   28457   41112   58111       0       0       0       0   56021   34753   27963   14353   14553   15014    9743   13728    7403    7943
   10164    7408    5874    9848   16645   21532   25199   28396   47733   48121       0       0       0       0   67046   44968   29631   24692   17414   13552   17597   18063   10780    9051
    7259   10783    4056    4820   18309   18533   18822   28150   46701       0       0       0       0       0   64781   46810   30622   29821       0   14574   15585   13547   11735    7436
    7866    8723    7225    8508   21370   19276   21805   27636   33565   34252       0       0       0       0   56009   47860   19404   21491   15821   17804   10315   17553   12393    8252
    5371    7526    6370    7975   10569   24912   19437   28071   22862       0   36296   87979   74895   51661   30029   29746   36034   20053   18755   20782   16922   15101   10818    8803
