 42.988  4.428  2.490  2.028  7.919  3.857  9.709  2.723  6.732  4.049  4.239  4.693
  3.736  3.781  6.314  3.779  3.114  7.133  2.348  5.635  5.436  3.857  1.518  6.272
  2.534  5.362  3.662  3.857  6.554  5.175  7.250 12.163  4.345  2.761  8.083  0.911
  4.128  5.576  4.035  1.880  2.461  3.231  2.586  0.963 21.012  2.856  0.845  2.643
  7.403  4.812  3.857  6.780  6.771  7.718  7.421  5.580  5.077  6.787  5.719  8.215
  6.395  5.103  1.198  1.452  3.904  0.202  8.898  1.542  3.070  2.442 37.711  7.502
  8.605  5.904 10.736  3.857 84.983  8.429 52.575  0.305  7.777  7.842  4.878  6.819
  4.531  4.425  4.029  0.300  1.755  2.837  3.870  2.162  4.099  3.566  2.676  3.222
  0.169  4.067  7.475  3.857  4.390  7.453  8.279  6.990 15.747  4.046  5.180 51.887
  3.819  1.223  3.713  4.537  1.644  2.535  4.069  4.581  2.081  0.876  4.407  4.552
  5.496  7.987  8.127 10.828  4.048  7.486  6.537  6.042  0.061 12.183  6.528  8.236
 18.665  3.448  2.899  0.670  4.397  4.508  3.608  2.576  7.225  3.024  3.640  6.828
  1.708  7.376 10.041  8.495  9.895  2.967  5.714  7.235  7.500  6.948  7.042 10.169
  5.723  2.743  0.125  5.972  1.501  1.797  4.354  0.705  2.143  5.215  3.035 22.356
  4.806  3.857  5.150 22.760 18.452  5.026  1.464  1.034  9.334  3.948  5.582  6.782
  5.580  2.910  3.989  4.858 14.255  5.001  5.018  4.945  6.364  8.774  7.835  2.356
  3.857  6.402  1.534  3.010 10.637  5.301  2.902  5.390  3.874  8.041  2.701  3.631
  2.653  3.812  2.192  6.853  5.453  9.955  2.285  3.634  2.645  1.266  6.053  3.369
  4.673  5.253  6.100  8.347  5.880  6.360  1.386 13.924  8.661  4.249  5.486  3.876
  5.223  2.438  5.350  2.859  2.212  5.684 21.318  2.534  7.990  1.877  3.476 17.767
  2.838 18.646 10.280  4.503  6.404 50.526  4.955  5.258  4.301  3.888  0.000  0.000
  0.000  0.000  3.442  4.711  4.190  8.879  5.228  5.297  5.382  1.737  7.737  3.363
  2.162  7.033 12.350  6.516  5.825  5.368  5.405  5.087  3.911  5.376  0.000  0.000
  0.000  0.000  4.423  5.068  4.844  3.941  5.286  5.598  1.189  0.969  2.926  2.374
  5.473  6.638  9.421 16.702  5.169  5.631  8.353  6.186  3.193 10.364  0.000  0.000
  0.000  0.000  3.025  4.082  4.752  1.938 26.715  2.529  2.976  1.785  2.435  4.493
  2.879  3.549  6.235  5.979  3.002  3.980  7.274  6.112  6.187  7.354  0.000  0.000
  0.000  0.000  2.622  3.261 17.448  4.482  3.720  2.856  7.862  1.193  1.915  2.797
 15.992  8.076  7.994  8.522 17.378  1.494  7.254  5.193  6.659  9.592 11.367  6.538
  3.018  4.770  7.963  5.886  2.030  5.408  5.590  1.833  1.674  1.460  2.056  1.899
 11.863 25.091  5.710 15.872  6.921  4.736  7.719  9.831  7.511  7.550  6.848  6.757
  4.112  4.344  9.846  3.857  5.032  3.988  1.799  6.155  4.234  4.535  8.124  1.839
  4.323  2.948  5.128  5.454  2.261  3.301  4.568  3.092  2.775  3.179  2.077  5.260
  7.740  5.145  8.475  2.988  4.200  7.519  4.592  6.238  5.347  5.292  2.137 17.846
  1.616  4.235  2.882  2.658 10.388  3.346  6.895  3.060  4.606  4.723  3.438  4.959
 14.924 12.512 23.190  3.906  2.443  2.944 14.412  9.750  3.503  5.139 32.323 57.485
  3.984  5.812  6.783  3.799  5.211  3.421  1.973  7.681 15.602 11.473  3.602  4.677
  3.762 13.058  4.212  4.422 11.986 32.193  3.857 13.438 30.291  5.623  4.776  3.857
  1.560  2.940  7.632  7.096  7.678  4.369  5.123 16.181  6.864  4.697  5.246  5.978
 22.959  4.652  7.021  3.484 25.235  0.745  9.017  4.714  5.325  2.965  4.556 47.600
  3.208  4.516  3.003  4.598  4.151  2.947  3.413  3.276  4.372  3.552  2.981 80.163
  3.705  3.876 14.428  1.288  5.873  0.692  3.429 13.402  3.239  5.755 34.166 43.002
  1.178  3.854  5.025  4.257 18.255  8.261  8.067  8.287  8.931  7.124  9.227 10.455
 47.637  3.030  2.607  6.910  9.828  4.810  1.223  4.484  7.815  7.235  3.857 19.268
  5.501  3.824  2.288  3.375  8.301  4.453 11.730 20.952  3.763  4.729  3.692  4.899
  3.665  0.694 17.490  6.626  3.584 89.808  4.099  2.659  6.595  2.879  4.466  2.451
  2.130  4.213  6.689  5.429  6.980  8.173  3.857 19.584  8.328 14.594 12.812  4.517
 18.976  9.145 14.871  9.826 15.983  4.224  2.699  6.101 18.098  7.010  6.775  3.258
  6.427  4.793  2.161  4.253  5.754  5.087  6.634  8.864
  3.297  8.203  4.648  5.206  3.856  2.417  7.839  2.448
  2.784  4.266  3.190  5.305  8.014  3.869  6.236  3.588
  1.201  4.054  3.440  4.070  4.835  5.152  2.901  5.467
  5.401  6.479  6.874  3.558  6.048  4.027  4.126  4.497
  4.089  3.585  5.706  4.847  4.102  4.350  3.355  5.733
  1.256  6.174 16.386  5.473  5.494  4.084  4.286  2.136
  7.677  5.928  3.421  6.907  2.660  6.447  6.730  4.595

