  2.142  0.661  3.165  4.779  7.250  4.735  6.021  2.269 63.982  3.025  3.345  5.578
  0.373  0.612  0.705  1.999  2.642 10.583  2.581  6.216  3.869  1.355  1.796  2.215
  1.262  0.533  3.087  6.007  4.676  4.634  7.454  7.007  3.676  2.200  4.793  0.675
  0.524  1.358  0.263  1.257  2.604  3.280  3.046  0.952  1.369  2.085  0.651  2.072
  3.680  3.736  2.363 27.857  5.294  8.277  0.327  6.013  4.060  5.711  4.693  5.996
  0.473  8.398  0.955  0.439  3.962  0.218  7.931  1.819  4.317  1.954 41.246  5.979
  8.129  5.609 10.070 25.146  0.675  7.523  4.872 88.450  6.548  6.948  3.803  1.746
  4.438  9.792  1.064  0.245  2.012  3.317  4.680  2.438  3.772  2.590  2.141  2.424
  0.657  3.734  8.461  4.556 89.463  0.995  6.839  8.071 10.071  3.134  3.754102.943
 19.801  0.852  4.828  4.596  2.496  3.286  4.894  4.886  1.526  0.766  5.538  4.047
  5.047  6.911  8.542  8.644  3.121  7.384  5.528  3.835  0.193  9.965  5.162  6.616
 84.695 88.993  0.401  0.569  5.609  3.998  4.330  2.797  6.101  2.541  2.718  4.844
  1.378  6.686 14.923 52.039 93.153  3.198  4.209 16.592  5.547  4.994  5.582  5.207
  1.270  2.400  0.152  5.792  0.788  1.772  4.531  0.747  1.516  4.457  3.387 22.550
  4.213  4.156 82.395 19.576 17.343  5.055  1.413  0.239  7.851  3.199  4.574  5.064
 90.643  2.901  6.598  5.508 16.014  4.926  6.470  5.093  4.968  7.011  7.348  1.889
  4.156  4.579  1.213  3.853  8.830  4.676  2.673  5.075  3.043  8.991  2.373  3.314
  2.758  4.065  2.845  8.315  6.272 12.170  2.531  3.689  3.262  1.498  6.886  4.052
  3.440  4.181  4.590  8.128  4.777  6.073  1.527 13.090 16.128  3.705  7.650  3.636
  5.006  2.644  6.520  3.687  2.487  6.487 87.410  3.056  9.738  2.123  4.184 17.936
  1.839 14.349  8.821  3.426  5.479  3.372  4.378  4.854  3.899  3.453  0.000  0.000
  0.000  0.000  4.409  5.745  4.634 14.336  6.702  6.304  8.531  1.987  8.467  4.007
  1.491  7.288  9.686  4.953  5.149  4.751  4.743  4.567  3.537  5.599  0.000  0.000
  0.000  0.000  4.999  5.489  5.306  4.225  6.211  6.259  2.489  1.047  3.258  2.671
  4.117  1.694 12.525 12.419  4.186  5.463  7.389  5.496  2.881 83.702  0.000  0.000
  0.000  0.000  3.146  4.594  5.330  2.157 94.551  2.975  3.479  2.406  2.710  4.899
  2.182  2.470 12.311  4.160  2.722  7.598  6.275  5.466  5.385  6.514  0.000  0.000
  0.000  0.000  3.189  4.019 20.476  5.628  6.043  3.545  9.294  1.427  1.260  3.121
 11.474  5.863  5.865  6.995 15.835  1.675  6.944  4.485  6.057 93.527 10.703  5.651
  3.643  6.812 15.244  7.397  2.473  5.890  6.017  2.128  2.011  1.576  2.460  2.131
  8.778 16.622  7.378 15.803  6.125  3.909  7.052 13.505  6.442  6.725  5.981  6.133
  1.721 64.252 12.702  7.752  5.875  4.988  2.267  7.267  4.917  6.845  9.077  2.114
  4.734  3.350  0.976  5.406  2.635  3.554  5.498  3.743  2.681  3.115  1.971  5.329
  7.176  4.296  6.557  2.103  3.446  6.237  3.681  5.203  4.318  4.682  1.869  1.437
  1.679  6.792  3.401  2.816 10.522  3.965  8.426  5.708  5.216  4.727  3.426  5.104
 13.229  8.763 18.656  3.373  2.062  2.445 13.664  7.739  4.241  3.983 38.469 18.982
  4.263  7.728  8.133  3.864  6.080  4.211  2.382 10.811 16.024 11.239  3.501  4.510
  3.309 10.726  3.877  3.659  9.983 24.091  4.156 17.318110.205  6.547  3.639  1.005
  1.749  3.327  3.598 10.215  9.991  5.389  5.995 19.639  7.249  4.791  5.894  5.324
 22.860  3.488  5.507  3.309  1.589  0.591 10.236  3.531  4.497  1.553  3.859  4.064
  3.786  5.199  2.904  4.740  4.479  2.903  3.287  3.738  3.952  3.498  2.645  8.484
  3.278  3.515 11.109  1.144  4.354  0.618  2.571  9.746  2.517  5.079  1.882  9.597
  1.238  4.172  6.010  4.396  4.891  9.361  9.037  9.218  9.175  7.487  8.727  2.130
 35.185  2.384  2.213  5.664  7.308  3.717  0.963  3.037  5.833  4.725  3.322  4.484
  6.067  4.316  2.635  3.455  9.127  4.966 13.146 24.374  3.302  4.391  3.720  5.577
  3.889  4.630 10.980  4.924  2.588  4.976  2.872  1.946  4.664  2.436  3.089  2.592
  1.448  3.765  7.795  5.626  6.529  8.991  5.559  5.292  7.996 13.841 15.051  4.269
 14.157  6.432 11.041  7.892 11.233  3.496  2.005  5.032  9.806  6.007  4.378  0.286
  8.567  4.142  1.790  3.400  4.945  4.206  5.402  7.195
  1.064  5.660  3.914  4.379  3.149  1.978  5.862  1.927
  2.818  3.604  2.752  4.663  7.801  3.451  5.358  3.091
  2.220  2.423  2.883  3.455  4.520  4.393  1.826  4.474
  2.383  4.871  6.001  3.739  5.676  3.387  3.008  2.901
  4.939  4.481  5.303  4.067  3.889  3.072 72.862  3.450
  0.327  3.943  3.022  5.130  4.272  0.594  2.821  3.152
  7.364  4.252  3.059  5.480  1.935  5.017  5.896 60.185

