/ Event ID    T_measured(GeV)
1355293433	-753521.000000
1355293433	-995170.000000
1355293433	-63876.468750
1355293433	-610588.000000
1355293433	-159142.500000
1355293433	-88934.132812
1355293433	-149803.687500
1355293433	-679308.000000
1355293471	-1323801.000000
1355293471	-835993.000000
1355293471	-755351.000000
1355293471	-1020947.000000
1355293471	-843374.000000
1355293471	-756012.000000
1355293508	-504710.750000
1355293508	-817079.000000
1355293509	-327782.562500
1355293509	-174928.093750
1355293528	-683719.000000
1355293537	-326504.062500
1355293537	-520701.875000
1355293575	-165409.000000
1355293575	-1056860.000000
1355293575	-598348.000000
1355293575	-947668.000000
1355293575	-164149.750000
1355293575	-737596.500000
1355293575	-274867.406250
1355293575	-825889.000000
1355293575	-295719.937500
1355293612	-93334.984375
1355293612	-309062.000000
1355293612	-125520.812500
1355293612	-166760.625000
1355293612	-183567.000000
1355293612	-63673.843750
1355293642	-473382.250000
1355293650	-518957.250000
1355293688	-614955.000000
1355293688	-256900.718750
1355293688	-361693.062500
1355293688	-326171.000000
1355293688	-896035.000000
1355293688	-982017.000000
1355293688	-682327.500000
1355293707	-429343.000000
1355293707	-450589.250000
1355293716	-149724.250000
1355293716	-165502.328125
1355293716	-337077.500000
1355293716	-464221.812500
1355293716	-99927.000000
1355293716	-305155.687500
1355293716	-283322.000000
1355293716	-132592.031250
1355293716	-188502.062500
1355293716	-876447.812500
1355293746	-387369.000000
1355293754	-788829.937500
1355293754	-894014.000000
1355293754	-192837.125000
1355293754	-850692.000000
1355293754	-809905.562500
1355293754	-1655983.000000
1355293791	-90075.531250
1355293791	-126845.007812
1355293791	-144519.562500
1355293791	-829704.000000
1355293791	-611412.000000
1355293791	-371505.000000
1355293791	-309510.500000
1355293811	-895404.000000
1355293820	-677598.000000
1355293820	-91910.750000
1355293820	-95393.351562
1355293820	-418276.000000
1355293849	-1091985.000000
1355293858	-63677.167969
1355293858	-157196.937500
1355293858	-154929.968750
1355293895	-259189.750000
1355293895	-2556310.000000
